"","lon","lat","Sample_id","Spp_code","new_id","Country","State","County","Locality","year","month","day","seed_eplus","scorer_id","infl_count","X","Institution_specimen_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Municipality","hand_georef_lat","hand_georef_lon","tissue_type","seed_scored","Endo_status_liberal","Endo_status_conservative","Date_scored","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","scorer_factor","collector_factor","NO3_mean","Institutio","primary_co","collector_","collecto_1","location_s","Municipali","hand_geore","hand_geo_1","tissue_typ","seed_score","Endo_statu","Endo_sta_1","Date_score","score_numb","surface_ar","mean_infl_","mean_inflp","HISTO_0","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","species_index","species","decade","DevelopedOpenSpace","DevelopedLowIntensity","MediumDeveloped","HighDeveloped","PastureHay","CultivatedCrops","TotalAg","TotalPixels","TotalDeveloped","OtherLC","PercentUrban","PercentAg","year_bin","endo_status_text"
"1394",-98.1240635,29.702566,"OKL_ELVI_113","ELVI","OKL49542","USA","Texas","Pecos","Comanche Spring",1851,5,1,0,"MalloryTucker",NA,1893,"OKL49542;;Lindheimer1253","Lindheimer","Lindheimer","Lindheimer","Lindheimer Lindheimer","L Lindheimer","New Branfels, Pecos, Texas, USA","New Branfels",NA,NA,"seed",2,0,0,"09/21/2022",1,NA,NA,NA,"Scorer20","Collector552",12.636079788208,"OKL49542;;Lindheimer1253","Lindheimer","Lindheimer","Lindheimer","New Branfels, Pecos, Texas, USA","New Branfels",NA,NA,"seed",2,0,0,"09/21/2022",1,NA,NA,NA,0,6302,0,64356,35816,19013,10190,9479,22473,246157,3126,243254,109101,34640,130238,8448,286,"3","E. virginicus",1850,64356,35816,19013,10190,34640,130238,164878,942879,129375,68.7920719413626,13.7212728250391,17.4866552335984,"pre-1970","E-"
"1395",-98.1420491,29.5709655,"AM_AGHY_134","AGHY","TAES205829","United States","Texas","Marion","1.5 miles north of intersection of Hwy 43 and Hwy 49",1993,5,20,0,"LaniDufresne",NA,1894,"TAES205829","Paul Cheatham","Cheatham","Paul","Paul Cheatham","P Cheatham","Marion, Texas, United States",NA,NA,NA,"seed",5,0,0,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector654",12.2719755172729,"TAES205829","Paul Cheatham","Cheatham","Paul","Marion, Texas, United States",NA,NA,NA,"seed",5,0,0,"12/12/2019",1,NA,NA,NA,0,6098,0,76005,43685,28728,12981,8405,26263,51001,7195,346905,33039,112468,172493,18449,381,"1","A. hyemalis",1990,76005,43685,28728,12981,112468,172493,284961,944096,161399,52.7209097379927,17.0956131579839,30.1834771040233,"post-1970","E-"
"1396",-98.153661,39.671399,"KANU_AGHY_44","AGHY","KANU0011102","United States","Kansas","Jewell","Jewell County State Lake",1975,6,17,0,"PatriciaBilderback",NA,1897,"KANU0011102","Ronald L McGregor","McGregor","Ronald","Ronald McGregor","R McGregor","Jewell, Kansas, United States",NA,39.699675,-98.277679,"seed",4,0,0,"9/14/22",1,NA,NA,NA,"Scorer22","Collector726",13.4105577468872,"KANU0011102","Ronald L McGregor","McGregor","Ronald","Jewell, Kansas, United States",NA,39.699675,-98.277679,"seed",4,0,0,"9/14/22",1,NA,NA,NA,0,1620,0,21219,12433,1715,236,147,23729,0,44,11,234721,662,540299,340,181,"1","A. hyemalis",1970,21219,12433,1715,236,662,540299,540961,837357,35603,31.1447805416328,4.25183046179825,64.603388996569,"post-1970","E-"
"1397",-98.153661,39.671399,"KANU_ELVI_21","ELVI","KANU0015625","United States","Kansas","Jewell","Randall, 1.5 mi E",1971,8,19,3,"MalloryTucker",NA,1896,"KANU0015625","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Jewell, Kansas, United States",NA,39.64318,-98.01706,"seed",5,1,0,"10/05/2022",1,NA,NA,NA,"Scorer20","Collector821",13.4105577468872,"KANU0015625","Steve Stephens","Stephens","Steve","Jewell, Kansas, United States",NA,39.64318,-98.01706,"seed",5,1,0,"10/05/2022",1,NA,NA,NA,0,1620,0,21219,12433,1715,236,147,23729,0,44,11,234721,662,540299,340,181,"3","E. virginicus",1970,21219,12433,1715,236,662,540299,540961,837357,35603,31.1447805416328,4.25183046179825,64.603388996569,"post-1970","E+"
"1398",-98.1816957,31.063784,"AM_ELVI_122","ELVI","TAES207459","United States","Texas","Lampasas",NA,1989,4,8,1,"BellaGutierrez",NA,1898,"TAES207459","L. J. Wenmohs","Wenmohs","L.","L. Wenmohs","L Wenmohs","Lampasas, Texas, United States",NA,NA,NA,"seed",5,0,1,"02/28/2020",1,NA,NA,NA,"Scorer3","Collector572",12.5417499542236,"TAES207459","L. J. Wenmohs","Wenmohs","L.","Lampasas, Texas, United States",NA,NA,NA,"seed",5,0,1,"02/28/2020",1,NA,NA,NA,0,1080,0,19208,9976,4017,1036,818,35620,140147,544,539043,167649,2882,6289,1716,79,"3","E. virginicus",1980,19208,9976,4017,1036,2882,6289,9171,930104,34237,95.3329950199117,3.68098621229454,0.986018767793709,"post-1970","E-"
"1399",-98.1837513,31.0506585,"AM_ELVI_122","ELVI","TAES207459","United States","Texas","Lampasas","Lampasas, Hancock Park golf course",1989,4,8,1,"BellaGutierrez",NA,1899,"TAES207459","Lance J. Wenmohs","Wenmohs","Lance","Lance Wenmohs","L Wenmohs","Lampasas, Hancock Park golf course, Lampasas, Texas, United States","Lampasas, Hancock Park golf course",NA,NA,"seed",5,0,1,"02/28/2020",1,NA,NA,NA,"Scorer3","Collector572",12.5417499542236,"TAES207459","Lance J. Wenmohs","Wenmohs","Lance","Lampasas, Hancock Park golf course, Lampasas, Texas, United States","Lampasas, Hancock Park golf course",NA,NA,"seed",5,0,1,"02/28/2020",1,NA,NA,NA,0,1039,0,18549,9731,3994,1038,820,35703,146486,505,547123,156694,2606,4199,1668,72,"3","E. virginicus",1980,18549,9731,3994,1038,2606,4199,6805,930227,33312,95.6873967321955,3.58106139684185,0.731541870962679,"post-1970","E-"
"1400",-98.2017268,38.3450104,"KANU_AGHY_55","AGHY","KANU0011091","United States","Kansas","Lyon","Emporia, 4 mi S",1975,6,6,1,"PatriciaBilderback",NA,1904,"KANU0011091","Ronald L McGregor","McGregor","Ronald","Ronald McGregor","R McGregor","Lyon, Kansas, United States",NA,38.34763,-96.18916,"seed",4,1,0,"10/1/22",1,NA,NA,NA,"Scorer22","Collector726",14.3161630630493,"KANU0011091","Ronald L McGregor","McGregor","Ronald","Lyon, Kansas, United States",NA,38.34763,-96.18916,"seed",4,1,0,"10/1/22",1,NA,NA,NA,0,3116,0,34136,10755,2338,689,107,17457,4,283,174,103022,1062,677568,969,1270,"1","A. hyemalis",1970,34136,10755,2338,689,1062,677568,678630,852950,47918,14.819391523536,5.6179142974383,79.5626941790257,"post-1970","E+"
"1401",-98.2017268,38.3450104,"KANU_AGHY_76","AGHY","KANU00105235","United States","Kansas","Lyon","Hartford, ca 2 mi N, 3 mi W",1990,6,6,0,"NicoleImming",NA,1907,"KANU00105235","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Lyon, Kansas, United States",NA,38.350766,-96.033101,"seed",3,0,0,"11/9/2022",2,NA,NA,NA,"Scorer21","Collector127",14.3161630630493,"KANU00105235","Craig C Freeman","Freeman","Craig","Lyon, Kansas, United States",NA,38.350766,-96.033101,"seed",3,0,0,"11/9/2022",2,NA,NA,NA,0,3116,0,34136,10755,2338,689,107,17457,4,283,174,103022,1062,677568,969,1270,"1","A. hyemalis",1990,34136,10755,2338,689,1062,677568,678630,852950,47918,14.819391523536,5.6179142974383,79.5626941790257,"post-1970","E-"
"1402",-98.2017268,38.3450104,"KANU_AGHY_76","AGHY","KANU00105235","United States","Kansas","Lyon","Hartford, ca 2 mi N, 3 mi W",1990,6,6,0,"PatriciaBilderback",NA,1905,"KANU00105235","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Lyon, Kansas, United States",NA,38.350766,-96.033101,"seed",5,0,0,"10/27",1,NA,NA,NA,"Scorer22","Collector127",14.3161630630493,"KANU00105235","Craig C Freeman","Freeman","Craig","Lyon, Kansas, United States",NA,38.350766,-96.033101,"seed",5,0,0,"10/27",1,NA,NA,NA,0,3116,0,34136,10755,2338,689,107,17457,4,283,174,103022,1062,677568,969,1270,"1","A. hyemalis",1990,34136,10755,2338,689,1062,677568,678630,852950,47918,14.819391523536,5.6179142974383,79.5626941790257,"post-1970","E-"
"1403",-98.2017268,38.3450104,"KANU_ELVI_29","ELVI","KANU00393396","United States","Kansas","Lyon","Reading, 1.0 km W along KS 170; Reading Cemetery, S side of highway",2014,7,4,0,"KarlSchrader",NA,1903,"KANU00393396","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Lyon, Kansas, United States",NA,38.51981,-95.95958,"seed",5,0,0,"8/23/2023",1,NA,NA,NA,"Scorer17","Collector127",14.3161630630493,"KANU00393396","Craig C Freeman","Freeman","Craig","Lyon, Kansas, United States",NA,38.51981,-95.95958,"seed",5,0,0,"8/23/2023",1,NA,NA,NA,0,3116,0,34136,10755,2338,689,107,17457,4,283,174,103022,1062,677568,969,1270,"3","E. virginicus",2010,34136,10755,2338,689,1062,677568,678630,852950,47918,14.819391523536,5.6179142974383,79.5626941790257,"post-1970","E-"
"1404",-98.2017268,38.3450104,"KANU_ELVI_76","ELVI","KANU0015754","United States","Kansas","Lyon","Emporia, 1 mi N, 1 mi W",1972,10,9,1,"FaithHill",NA,1901,"KANU0015754","R.E. Brooks","Brooks","R.E.","R.E. Brooks","R Brooks","Lyon, Kansas, United States",NA,38.42012,-96.20758,"seed",3,1,1,"9/28/2023",1,NA,NA,NA,"Scorer13","Collector689",14.3161630630493,"KANU0015754","R.E. Brooks","Brooks","R.E.","Lyon, Kansas, United States",NA,38.42012,-96.20758,"seed",3,1,1,"9/28/2023",1,NA,NA,NA,0,3116,0,34136,10755,2338,689,107,17457,4,283,174,103022,1062,677568,969,1270,"3","E. virginicus",1970,34136,10755,2338,689,1062,677568,678630,852950,47918,14.819391523536,5.6179142974383,79.5626941790257,"post-1970","E+"
"1405",-98.2212979,27.0273057,"BRIT_AGHY_366","AGHY","BRIT255922","United States","Texas","Brooks","SW side of Vargas Creek ca. 0.6 airmails NW of culvert on R. M. 755, 1.1 airmails SE of La Viznaga Windmill. Encinitos Ranch. Santa Elena SE Quadrangle.",2007,3,20,0,"LaniDufresne",NA,1909,"BRIT255922","W.R. Carr","Carr","W.R.","W.R. Carr","W Carr","Brooks, Texas, United States",NA,26.832056,-98.348861,"seed",5,0,0,"12/12/2019",1,52.911,NA,NA,"Scorer19","Collector885",9.46349811553955,"BRIT255922","W.R. Carr","Carr","W.R.","Brooks, Texas, United States",NA,26.832056,-98.348861,"seed",5,0,0,"12/12/2019",1,52.911,NA,NA,0,61,0,6360,2732,380,26,1020,128905,1843,9460,405906,337289,56684,956,6986,7846,"1","A. hyemalis",2000,6360,2732,380,26,56684,956,57640,966454,9498,93.0531613506696,0.982767933083209,5.96407071624723,"post-1970","E-"
"1406",-98.2212979,27.0273057,"LL_AGHY_52","AGHY","00167490","United States","Texas","Brooks","SW side of Vargas Creek ca. 0.6 airmiles NW of culvert on R. M. 755, 1.1 airmiles SE of La Viznaga Windmill, at N26o49'55.4"", W098o20'55.9"". Encinitos Ranch. Santa Elena SE Quadrangle.",2007,3,20,0,"LaniDufresne",NA,1908,"LL00167490","William R. Carr","Carr","William","William Carr","W Carr","Brooks, Texas, United States",NA,26.83206,-98.34886,"seed",5,0,0,"10/01/2019",1,NA,NA,NA,"Scorer19","Collector885",9.46349811553955,"LL00167490","William R. Carr|Lisa Williams|Debbie Benesh","Benesh","William","Brooks, Texas, United States",NA,26.83206,-98.34886,"seed",5,0,0,"10/01/2019",1,NA,NA,NA,0,61,0,6360,2732,380,26,1020,128905,1843,9460,405906,337289,56684,956,6986,7846,"1","A. hyemalis",2000,6360,2732,380,26,56684,956,57640,966454,9498,93.0531613506696,0.982767933083209,5.96407071624723,"post-1970","E-"
"1407",-98.2212979,29.8105572,"AM_ELVI_91_a","ELVI","TAES83688","United States","Texas","Comal",NA,1938,5,21,3,"BellaGutierrez",NA,1911,"TAES83688","W. A. Silveus","Silveus","W.","W. Silveus","W Silveus","Comal, Texas, United States",NA,NA,NA,"seed",4,1,1,"03/30/2020",1,NA,NA,NA,"Scorer3","Collector913",13.2834558486938,"TAES83688","W. A. Silveus","Silveus","W.","Comal, Texas, United States",NA,NA,NA,"seed",4,1,1,"03/30/2020",1,NA,NA,NA,0,38992,0,57914,43389,15179,4688,6041,33310,466540,1137,175985,88972,3099,2045,4430,168,"3","E. virginicus",1930,57914,43389,15179,4688,3099,2045,5144,941889,121170,86.5892902454536,12.8645732140411,0.546136540505304,"pre-1970","E+"
"1408",-98.2212979,29.8105572,"LL_ELVI_100","ELVI","00316270","United States","Texas","Comal","U. S. Highway 281. Guadalupe River Bridge, northwestern Comal County.",1938,5,21,0,"ArinzeAppio-Riley",NA,1910,"00316270","W. A. Silveus","Silveus","W.","W. Silveus","W Silveus","Comal, Texas, United States",NA,NA,NA,"seed",3,0,0,"7/15/21",1,NA,NA,NA,"Scorer1","Collector913",13.2834558486938,"00316270","W. A. Silveus","Silveus","W.","Comal, Texas, United States",NA,NA,NA,"seed",3,0,0,"7/15/21",1,NA,NA,NA,0,38992,0,57914,43389,15179,4688,6041,33310,466540,1137,175985,88972,3099,2045,4430,168,"3","E. virginicus",1930,57914,43389,15179,4688,3099,2045,5144,941889,121170,86.5892902454536,12.8645732140411,0.546136540505304,"pre-1970","E-"
"1409",-98.2212979,29.8105572,"LL_ELVI_104","ELVI","00443118","United States","Texas","Comal","Comanche Spring, New Braunfels, etc.",1851,1,1,NA,"JFWhite",NA,1912,"00443118","Ferdin","Ferdin","Ferdin","Ferdin Ferdin","F Ferdin","Comal, Texas, United States",NA,NA,NA,"stem",NA,1,1,NA,1,NA,NA,NA,"Scorer15","Collector290",13.2834558486938,"00443118","Ferdin","Ferdin","Ferdin","Comal, Texas, United States",NA,NA,NA,"stem",NA,1,1,NA,1,NA,NA,NA,0,38992,0,57914,43389,15179,4688,6041,33310,466540,1137,175985,88972,3099,2045,4430,168,"3","E. virginicus",1850,57914,43389,15179,4688,3099,2045,5144,941889,121170,86.5892902454536,12.8645732140411,0.546136540505304,"pre-1970","E+"
"1410",-98.2212979,32.1793404,"AM_ELVI_95","ELVI","TAES59773","United States","Texas","Erath",NA,1950,6,25,2,"BellaGutierrez",NA,1913,"TAES59773","Frank W. Gould","Gould","Frank","Frank Gould","F Gould","Erath, Texas, United States",NA,NA,NA,"seed",5,1,1,"03/30/2020",1,NA,NA,NA,"Scorer3","Collector294",13.8183851242065,"TAES59773","Frank W. Gould","Gould","Frank","Erath, Texas, United States",NA,NA,NA,"seed",5,1,1,"03/30/2020",1,NA,NA,NA,0,4452,0,40991,17970,8039,3101,1212,56778,76070,1128,200686,394801,70163,31198,12420,224,"3","E. virginicus",1950,40991,17970,8039,3101,70163,31198,101361,919233,70101,81.3472753915493,7.62603170251721,11.0266929059335,"pre-1970","E+"
"1411",-98.2281126,38.7305648,"KANU_AGHY_59","AGHY","KANU0011095","United States","Kansas","Ellsworth","Kanopolis State Park",1975,6,3,0,"PatriciaBilderback",NA,1916,"KANU0011095","Ralph E Brooks","Brooks","Ralph","Ralph Brooks","R Brooks","Ellsworth, Kansas, United States",NA,38.60337,-97.97708,"seed",5,0,0,"10/05/22",1,NA,NA,NA,"Scorer22","Collector689",14.0772171020508,"KANU0011095","Ralph E Brooks","Brooks","Ralph","Ellsworth, Kansas, United States",NA,38.60337,-97.97708,"seed",5,0,0,"10/05/22",1,NA,NA,NA,0,4325,0,25216,7625,1796,373,121,28343,0,27,13,507274,6191,266464,511,187,"1","A. hyemalis",1970,25216,7625,1796,373,6191,266464,272655,848466,35010,63.7386766234593,4.12627023357447,32.1350531429662,"post-1970","E-"
"1412",-98.2281126,38.7305648,"KANU_ELVI_96","ELVI","KANU0015755","United States","Kansas","Ellsworth","Carneiro, 1 mi N, 5 mi E",1972,8,27,0,"FaithHill",NA,1917,"KANU0015755","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Ellsworth, Kansas, United States",NA,38.75176,-97.9379,"seed",3,1,0,"10/13/2023",1,NA,NA,NA,"Scorer13","Collector821",14.0772171020508,"KANU0015755","Steve Stephens","Stephens","Steve","Ellsworth, Kansas, United States",NA,38.75176,-97.9379,"seed",3,1,0,"10/13/2023",1,NA,NA,NA,0,4325,0,25216,7625,1796,373,121,28343,0,27,13,507274,6191,266464,511,187,"3","E. virginicus",1970,25216,7625,1796,373,6191,266464,272655,848466,35010,63.7386766234593,4.12627023357447,32.1350531429662,"post-1970","E+"
"1413",-98.2283585,30.7582376,"BRIT_AGHY_161","AGHY","BRIT408712","United States","Texas","Burnet","Granite Mt., Marble Falls",1937,4,25,2,"LaniDufresne",NA,1920,"BRIT408712","W. A. Silveus","Silveus","W.","W. Silveus","W Silveus","Burnet, Texas, United States",NA,30.58834,-98.30113,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,"Scorer19","Collector913",12.6729974746704,"BRIT408712","W. A. Silveus","Silveus","W.","Burnet, Texas, United States",NA,NA,NA,"seed",5,1,1,"12/12/2019",1,NA,NA,NA,0,6718,0,28924,8171,3226,1376,3078,58087,350710,521,381348,89999,340,182,302,25,"1","A. hyemalis",1930,28924,8171,3226,1376,340,182,522,933007,41697,95.4749535641212,4.46909830258508,0.0559481332937481,"pre-1970","E+"
"1414",-98.2283585,30.7582376,"LL_AGHY_26_a","AGHY","00473252","United States","Texas","Burnet","Primeaux Tract, ca. 1.6 airmiles N to NNE of jct. of Co. Rd. 410 (Eagle Bluff Road) and Co. Rd. 411 (McInnis Lane) north of Spicewood.",2014,5,1,0,"LaniDufresne",NA,1919,"LL00473252","William R. Carr","Carr","William","William Carr","W Carr","Burnet, Texas, United States",NA,30.51458,-98.15439,"seed",6,0,0,"10/01/2019",1,NA,NA,NA,"Scorer19","Collector885",12.6729974746704,"LL00473252","William R. Carr","Carr","William","Burnet, Texas, United States",NA,30.51458,-98.15439,"seed",6,0,0,"10/01/2019",1,NA,NA,NA,0,6718,0,28924,8171,3226,1376,3078,58087,350710,521,381348,89999,340,182,302,25,"1","A. hyemalis",2010,28924,8171,3226,1376,340,182,522,933007,41697,95.4749535641212,4.46909830258508,0.0559481332937481,"post-1970","E-"
"1415",-98.2283585,30.7582376,"LL_AGHY_27","AGHY","00312191","United States","Texas","Burnet","Granite Mt., Marble Falls.",1937,4,25,NA,"JFWhite",NA,1918,"LL00312191","W. A. Silveus","Silveus","W.","W. Silveus","W Silveus","Burnet, Texas, United States",NA,NA,NA,"stem",NA,0,0,NA,1,NA,NA,NA,"Scorer15","Collector913",12.6729974746704,"LL00312191","W. A. Silveus","Silveus","W.","Burnet, Texas, United States",NA,NA,NA,"stem",NA,0,0,NA,1,NA,NA,NA,0,6718,0,28924,8171,3226,1376,3078,58087,350710,521,381348,89999,340,182,302,25,"1","A. hyemalis",1930,28924,8171,3226,1376,340,182,522,933007,41697,95.4749535641212,4.46909830258508,0.0559481332937481,"pre-1970","E-"
"1416",-98.2630684,26.1003547,"LL_AGHY_54","AGHY","00442066","United States","Texas","Hidalgo","Ca. 1.3 airmiles SW of jct. of Hidalgo, Kenedy and Willacy Co's (as marked on topo). Hunke Ranch. La Sal Vieja Quadrangle.",2004,3,16,1,"LaniDufresne",NA,1921,"LL00442066","William R. Carr","Carr","William","William Carr","W Carr","Hidalgo, Texas, United States",NA,26.59958,-97.97172,"seed",5,1,0,"10/01/2019",1,NA,NA,NA,"Scorer19","Collector885",8.6399564743042,"LL00442066","William R. Carr|Max Pons","Pons","William","Hidalgo, Texas, United States",NA,26.59958,-97.97172,"seed",5,1,0,"10/01/2019",1,NA,NA,NA,498446,6138,0,19287,61651,84577,31342,1114,4880,671,9143,12595,12194,30291,184521,15046,2240,"1","A. hyemalis",2000,19287,61651,84577,31342,30291,184521,214812,974136,196857,57.7400896794698,20.2083692626081,22.0515410579221,"post-1970","E+"
"1417",-98.2987543,32.7679859,"AM_ELVI_150","ELVI","TAES73038","United States","Texas","Palo Pinto",NA,1955,6,11,0,"BellaGutierrez",NA,1925,"TAES73038","Frank W. Gould","Gould","Frank","Frank Gould","F Gould","Palo Pinto, Texas, United States",NA,NA,NA,"seed",5,0,0,"02/28/2020",1,NA,NA,NA,"Scorer3","Collector294",13.25856590271,"TAES73038","Frank W. Gould","Gould","Frank","Palo Pinto, Texas, United States",NA,NA,NA,"seed",5,0,0,"02/28/2020",1,NA,NA,NA,0,22428,0,15956,3545,1252,260,154,55344,353990,1330,60233,383218,2712,10496,2043,394,"3","E. virginicus",1950,15956,3545,1252,260,2712,10496,13208,913355,21013,96.2532640649036,2.30063885345786,1.44609708163857,"pre-1970","E-"
"1418",-98.2987543,32.7679859,"LL_ELVI_146","ELVI","00341846","United States","Texas","Palo Pinto","One-half mile east of Strawn on road to Mingus.",1955,6,11,0,"ArinzeAppio-Riley",NA,1923,"00341846","Frank W. Gould","Gould","Frank","Frank Gould","F Gould","Palo Pinto, Texas, United States",NA,NA,NA,"seed",3,0,0,"7/19/2021",1,NA,NA,NA,"Scorer1","Collector294",13.25856590271,"00341846","Frank W. Gould","Gould","Frank","Palo Pinto, Texas, United States",NA,NA,NA,"seed",3,0,0,"7/19/2021",1,NA,NA,NA,0,22428,0,15956,3545,1252,260,154,55344,353990,1330,60233,383218,2712,10496,2043,394,"3","E. virginicus",1950,15956,3545,1252,260,2712,10496,13208,913355,21013,96.2532640649036,2.30063885345786,1.44609708163857,"pre-1970","E-"
"1419",-98.3495111,38.355011,"KANU_AGHY_104","AGHY","KANU00352515","United States","Kansas","Chase","Tallgrass Prairie National Preserve",2005,5,31,1,"NicoleImming",NA,1927,"KANU00352515","Iralee Barnard","Barnard","Iralee","Iralee Barnard","I Barnard","Chase, Kansas, United States",NA,38.4375,-96.5797222,"seed",4,1,0,"11/1/2022",1,NA,NA,NA,"Scorer21","Collector390",13.8033075332642,"KANU00352515","Iralee Barnard","Barnard","Iralee","Chase, Kansas, United States",NA,38.4375,-96.5797222,"seed",4,1,0,"11/1/2022",1,NA,NA,NA,0,4939,0,33714,8114,1511,537,143,14922,5,368,728,149229,234,635195,1394,1792,"1","A. hyemalis",2000,33714,8114,1511,537,234,635195,635429,852825,43876,20.3464954709348,5.14478351361651,74.5087210154487,"post-1970","E+"
"1420",-98.3495111,38.355011,"KANU_AGHY_2","AGHY","KANU00323578","United States","Kansas","Chase","Jct 240th Road & Hwy 177 in Cottonwood Falls, 0.5 mi S, 3.0 mi W",1999,6,12,5,"EmilyChong",NA,1926,"KANU00323578","Caleb A Morse","Morse","Caleb","Caleb Morse","C Morse","Chase, Kansas, United States",NA,38.3666667,-96.5916667,"seed",5,1,1,"7/22/22",1,NA,NA,NA,"Scorer11","Collector149",13.8033075332642,"KANU00323578","Caleb A Morse","Morse","Caleb","Chase, Kansas, United States",NA,38.3666667,-96.5916667,"seed",5,1,1,"7/22/22",1,NA,NA,NA,0,4939,0,33714,8114,1511,537,143,14922,5,368,728,149229,234,635195,1394,1792,"1","A. hyemalis",1990,33714,8114,1511,537,234,635195,635429,852825,43876,20.3464954709348,5.14478351361651,74.5087210154487,"post-1970","E+"
"1421",-98.3495111,38.355011,"KANU_ELVI_42","ELVI","KANU00325609","United States","Kansas","Chase","Jct 240th Road & Hwy 177 in Cottonwood Falls, 0.5 mi S, 3.0 mi W",1999,7,17,2,"KarlSchrader",NA,1928,"KANU00325609","Caleb A Morse","Morse","Caleb","Caleb Morse","C Morse","Chase, Kansas, United States",NA,38.3666667,-96.5916667,"seed",3,1,1,"8/25/2023",1,NA,NA,NA,"Scorer17","Collector149",13.8033075332642,"KANU00325609","Caleb A Morse","Morse","Caleb","Chase, Kansas, United States",NA,38.3666667,-96.5916667,"seed",3,1,1,"8/25/2023",1,NA,NA,NA,0,4939,0,33714,8114,1511,537,143,14922,5,368,728,149229,234,635195,1394,1792,"3","E. virginicus",1990,33714,8114,1511,537,234,635195,635429,852825,43876,20.3464954709348,5.14478351361651,74.5087210154487,"post-1970","E+"
"1422",-98.3567403,36.7544746,"BRIT_AGPE_109","AGPE","BRIT255879","United States","Oklahoma","Cherokee","Collected in the area of McSpadden Falls and along the stream.",1976,9,6,5,"LaniDufresne",NA,1930,"BRIT255879","John Taylor","Taylor","John","John Taylor","J Taylor","Cherokee, Oklahoma, United States",NA,NA,NA,"seed",5,1,1,"10/29/2020",1,NA,NA,NA,"Scorer19","Collector490",13.7974443435669,"BRIT255879","John Taylor","Taylor","John","Cherokee, Oklahoma, United States",NA,NA,NA,"seed",5,1,1,"10/29/2020",1,NA,NA,NA,0,19043,0,21865,8187,2225,335,63642,1765,65,167,128,232257,187,492370,5354,23437,"2","A. perennans",1970,21865,8187,2225,335,187,492370,492557,871027,32612,39.7069206809892,3.7440860042226,56.5489933147882,"post-1970","E+"
"1423",-98.3567403,36.7544746,"BRIT_AGPE_110","AGPE","BRIT255880","United States","Oklahoma","Cherokee","Burgen Hollow Creek upstream from mouth and south of road, 5 miles east and 5 miles north of Tahlequah",1977,7,3,6,"LaniDufresne",NA,1933,"BRIT255880","John Taylor","Taylor","John","John Taylor","J Taylor","Cherokee, Oklahoma, United States",NA,NA,NA,"seed",6,1,1,"10/29/2020",1,NA,NA,NA,"Scorer19","Collector490",13.7974443435669,"BRIT255880","John Taylor","Taylor","John","Cherokee, Oklahoma, United States",NA,NA,NA,"seed",6,1,1,"10/29/2020",1,NA,NA,NA,0,19043,0,21865,8187,2225,335,63642,1765,65,167,128,232257,187,492370,5354,23437,"2","A. perennans",1970,21865,8187,2225,335,187,492370,492557,871027,32612,39.7069206809892,3.7440860042226,56.5489933147882,"post-1970","E+"
"1424",-98.3567403,36.7544746,"BRIT_AGPE_152","AGPE","NLU0385093","USA","Oklahoma","Cherokee",NA,1977,NA,NA,4,"LaniDufresne",NA,1932,"NLU0385093",NA,NA,NA,"NA NA",NA,"Cherokee, Oklahoma, USA",NA,NA,NA,"seed",5,1,1,"10/29/2020",1,NA,NA,NA,"Scorer19",NA,13.7974443435669,"NLU0385093",NA,NA,NA,"Cherokee, Oklahoma, USA",NA,NA,NA,"seed",5,1,1,"10/29/2020",1,NA,NA,NA,0,19043,0,21865,8187,2225,335,63642,1765,65,167,128,232257,187,492370,5354,23437,"2","A. perennans",1970,21865,8187,2225,335,187,492370,492557,871027,32612,39.7069206809892,3.7440860042226,56.5489933147882,"post-1970","E+"
"1425",-98.3567403,36.7544746,"BRIT_AGPE_158","AGPE","NLU0385087","USA","Oklahoma","Cherokee",NA,1976,NA,NA,5,"LaniDufresne",NA,1934,"NLU0385087",NA,NA,NA,"NA NA",NA,"Cherokee, Oklahoma, USA",NA,NA,NA,"seed",5,1,1,"10/29/2020",1,NA,NA,NA,"Scorer19",NA,13.7974443435669,"NLU0385087",NA,NA,NA,"Cherokee, Oklahoma, USA",NA,NA,NA,"seed",5,1,1,"10/29/2020",1,NA,NA,NA,0,19043,0,21865,8187,2225,335,63642,1765,65,167,128,232257,187,492370,5354,23437,"2","A. perennans",1970,21865,8187,2225,335,187,492370,492557,871027,32612,39.7069206809892,3.7440860042226,56.5489933147882,"post-1970","E+"
